model,id,product_inventory,last_checked,units,units_sold,,
inventory.stock,6497,6497,NULL,17,0,,
inventory.stock,6498,6498,NULL,118,0,,
inventory.stock,6499,6499,NULL,142,0,,
inventory.stock,6500,6500,NULL,91,0,,
inventory.stock,6501,6501,NULL,42,0,,
inventory.stock,6502,6502,NULL,113,0,,
inventory.stock,6503,6503,NULL,7,0,,
inventory.stock,6504,6504,NULL,53,0,,
inventory.stock,6505,6505,NULL,21,0,,
inventory.stock,6506,6506,NULL,164,0,,
inventory.stock,6507,6507,NULL,147,0,,
inventory.stock,6508,6508,NULL,71,0,,
inventory.stock,6509,6509,NULL,149,0,,
inventory.stock,6510,6510,NULL,34,0,,
inventory.stock,6511,6511,NULL,52,0,,
inventory.stock,6512,6512,NULL,192,0,,
inventory.stock,6513,6513,NULL,154,0,,
inventory.stock,6514,6514,NULL,104,0,,
inventory.stock,6515,6515,NULL,119,0,,
inventory.stock,6516,6516,NULL,117,0,,
inventory.stock,6517,6517,NULL,53,0,,
inventory.stock,6518,6518,NULL,8,0,,
inventory.stock,6519,6519,NULL,77,0,,
inventory.stock,6520,6520,NULL,76,0,,
inventory.stock,6521,6521,NULL,138,0,,
inventory.stock,6522,6522,NULL,107,0,,
inventory.stock,6523,6523,NULL,147,0,,
inventory.stock,6524,6524,NULL,103,0,,
inventory.stock,6525,6525,NULL,16,0,,
inventory.stock,6526,6526,NULL,68,0,,
inventory.stock,6527,6527,NULL,146,0,,
inventory.stock,6528,6528,NULL,18,0,,
inventory.stock,6529,6529,NULL,173,0,,
inventory.stock,6530,6530,NULL,181,0,,
inventory.stock,6531,6531,NULL,76,0,,
inventory.stock,6532,6532,NULL,70,0,,
inventory.stock,6533,6533,NULL,164,0,,
inventory.stock,6534,6534,NULL,153,0,,
inventory.stock,6535,6535,NULL,160,0,,
inventory.stock,6536,6536,NULL,121,0,,
inventory.stock,6537,6537,NULL,24,0,,
inventory.stock,6538,6538,NULL,153,0,,
inventory.stock,6539,6539,NULL,88,0,,
inventory.stock,6540,6540,NULL,140,0,,
inventory.stock,6541,6541,NULL,111,0,,
inventory.stock,6542,6542,NULL,49,0,,
inventory.stock,6543,6543,NULL,174,0,,
inventory.stock,6544,6544,NULL,41,0,,
inventory.stock,6545,6545,NULL,121,0,,
inventory.stock,6546,6546,NULL,93,0,,
inventory.stock,6547,6547,NULL,161,0,,
inventory.stock,6548,6548,NULL,132,0,,
inventory.stock,6549,6549,NULL,24,0,,
inventory.stock,6550,6550,NULL,76,0,,
inventory.stock,6551,6551,NULL,164,0,,
inventory.stock,6552,6552,NULL,158,0,,
inventory.stock,6553,6553,NULL,18,0,,
inventory.stock,6554,6554,NULL,96,0,,
inventory.stock,6555,6555,NULL,153,0,,
inventory.stock,6556,6556,NULL,58,0,,
inventory.stock,6557,6557,NULL,70,0,,
inventory.stock,6558,6558,NULL,50,0,,
inventory.stock,6559,6559,NULL,20,0,,
inventory.stock,6560,6560,NULL,1,0,,
inventory.stock,6561,6561,NULL,8,0,,
inventory.stock,6562,6562,NULL,71,0,,
inventory.stock,6563,6563,NULL,174,0,,
inventory.stock,6564,6564,NULL,163,0,,
inventory.stock,6565,6565,NULL,121,0,,
inventory.stock,6566,6566,NULL,185,0,,
inventory.stock,6567,6567,NULL,125,0,,
inventory.stock,6568,6568,NULL,117,0,,
inventory.stock,6569,6569,NULL,112,0,,
inventory.stock,6570,6570,NULL,130,0,,
inventory.stock,6571,6571,NULL,8,0,,
inventory.stock,6572,6572,NULL,101,0,,
inventory.stock,6573,6573,NULL,52,0,,
inventory.stock,6574,6574,NULL,78,0,,
inventory.stock,6575,6575,NULL,104,0,,
inventory.stock,6576,6576,NULL,58,0,,
inventory.stock,6577,6577,NULL,196,0,,
inventory.stock,6578,6578,NULL,169,0,,
inventory.stock,6579,6579,NULL,61,0,,
inventory.stock,6580,6580,NULL,117,0,,
inventory.stock,6581,6581,NULL,113,0,,
inventory.stock,6582,6582,NULL,159,0,,
inventory.stock,6583,6583,NULL,155,0,,
inventory.stock,6584,6584,NULL,199,0,,
inventory.stock,6585,6585,NULL,199,0,,
inventory.stock,6586,6586,NULL,167,0,,
inventory.stock,6587,6587,NULL,15,0,,
inventory.stock,6588,6588,NULL,28,0,,
inventory.stock,6589,6589,NULL,7,0,,
inventory.stock,6590,6590,NULL,4,0,,
inventory.stock,6591,6591,NULL,76,0,,
inventory.stock,6592,6592,NULL,90,0,,
inventory.stock,6593,6593,NULL,37,0,,
inventory.stock,6594,6594,NULL,176,0,,
inventory.stock,6595,6595,NULL,116,0,,
inventory.stock,6596,6596,NULL,173,0,,
inventory.stock,6597,6597,NULL,115,0,,
inventory.stock,6598,6598,NULL,159,0,,
inventory.stock,6599,6599,NULL,159,0,,
inventory.stock,6600,6600,NULL,61,0,,
inventory.stock,6601,6601,NULL,169,0,,
inventory.stock,6602,6602,NULL,177,0,,
inventory.stock,6603,6603,NULL,73,0,,
inventory.stock,6604,6604,NULL,156,0,,
inventory.stock,6605,6605,NULL,110,0,,
inventory.stock,6606,6606,NULL,145,0,,
inventory.stock,6607,6607,NULL,90,0,,
inventory.stock,6608,6608,NULL,14,0,,
inventory.stock,6609,6609,NULL,64,0,,
inventory.stock,6610,6610,NULL,86,0,,
inventory.stock,6611,6611,NULL,130,0,,
inventory.stock,6612,6612,NULL,151,0,,
inventory.stock,6613,6613,NULL,42,0,,
inventory.stock,6614,6614,NULL,71,0,,
inventory.stock,6615,6615,NULL,182,0,,
inventory.stock,6616,6616,NULL,177,0,,
inventory.stock,6617,6617,NULL,155,0,,
inventory.stock,6618,6618,NULL,54,0,,
inventory.stock,6619,6619,NULL,90,0,,
inventory.stock,6620,6620,NULL,147,0,,
inventory.stock,6621,6621,NULL,97,0,,
inventory.stock,6622,6622,NULL,33,0,,
inventory.stock,6623,6623,NULL,175,0,,
inventory.stock,6624,6624,NULL,184,0,,
inventory.stock,6625,6625,NULL,197,0,,
inventory.stock,6626,6626,NULL,177,0,,
inventory.stock,6627,6627,NULL,35,0,,
inventory.stock,6628,6628,NULL,131,0,,
inventory.stock,6629,6629,NULL,150,0,,
inventory.stock,6630,6630,NULL,9,0,,
inventory.stock,6631,6631,NULL,68,0,,
inventory.stock,6632,6632,NULL,91,0,,
inventory.stock,6633,6633,NULL,5,0,,
inventory.stock,6634,6634,NULL,28,0,,
inventory.stock,6635,6635,NULL,190,0,,
inventory.stock,6636,6636,NULL,83,0,,
inventory.stock,6637,6637,NULL,196,0,,
inventory.stock,6638,6638,NULL,184,0,,
inventory.stock,6639,6639,NULL,117,0,,
inventory.stock,6640,6640,NULL,134,0,,
inventory.stock,6641,6641,NULL,17,0,,
inventory.stock,6642,6642,NULL,169,0,,
inventory.stock,6643,6643,NULL,181,0,,
inventory.stock,6644,6644,NULL,84,0,,
inventory.stock,6645,6645,NULL,150,0,,
inventory.stock,6646,6646,NULL,52,0,,
inventory.stock,6647,6647,NULL,68,0,,
inventory.stock,6648,6648,NULL,162,0,,
inventory.stock,6649,6649,NULL,168,0,,
inventory.stock,6650,6650,NULL,154,0,,
inventory.stock,6651,6651,NULL,183,0,,
inventory.stock,6652,6652,NULL,160,0,,
inventory.stock,6653,6653,NULL,119,0,,
inventory.stock,6654,6654,NULL,62,0,,
inventory.stock,6655,6655,NULL,1,0,,
inventory.stock,6656,6656,NULL,79,0,,
inventory.stock,6657,6657,NULL,38,0,,
inventory.stock,6658,6658,NULL,101,0,,
inventory.stock,6659,6659,NULL,176,0,,
inventory.stock,6660,6660,NULL,171,0,,
inventory.stock,6661,6661,NULL,127,0,,
inventory.stock,6662,6662,NULL,164,0,,
inventory.stock,6663,6663,NULL,182,0,,
inventory.stock,6664,6664,NULL,90,0,,
inventory.stock,6665,6665,NULL,94,0,,
inventory.stock,6666,6666,NULL,152,0,,
inventory.stock,6667,6667,NULL,186,0,,
inventory.stock,6668,6668,NULL,111,0,,
inventory.stock,6669,6669,NULL,113,0,,
inventory.stock,6670,6670,NULL,196,0,,
inventory.stock,6671,6671,NULL,15,0,,
inventory.stock,6672,6672,NULL,24,0,,
inventory.stock,6673,6673,NULL,193,0,,
inventory.stock,6674,6674,NULL,193,0,,
inventory.stock,6675,6675,NULL,28,0,,
inventory.stock,6676,6676,NULL,147,0,,
inventory.stock,6677,6677,NULL,199,0,,
inventory.stock,6678,6678,NULL,153,0,,
inventory.stock,6679,6679,NULL,24,0,,
inventory.stock,6680,6680,NULL,156,0,,
inventory.stock,6681,6681,NULL,74,0,,
inventory.stock,6682,6682,NULL,169,0,,
inventory.stock,6683,6683,NULL,101,0,,
inventory.stock,6684,6684,NULL,109,0,,
inventory.stock,6685,6685,NULL,166,0,,
inventory.stock,6686,6686,NULL,144,0,,
inventory.stock,6687,6687,NULL,77,0,,
inventory.stock,6688,6688,NULL,46,0,,
inventory.stock,6689,6689,NULL,55,0,,
inventory.stock,6690,6690,NULL,130,0,,
inventory.stock,6691,6691,NULL,22,0,,
inventory.stock,6692,6692,NULL,100,0,,
inventory.stock,6693,6693,NULL,23,0,,
inventory.stock,6694,6694,NULL,84,0,,
inventory.stock,6695,6695,NULL,4,0,,
inventory.stock,6696,6696,NULL,65,0,,
inventory.stock,6697,6697,NULL,82,0,,
inventory.stock,6698,6698,NULL,20,0,,
inventory.stock,6699,6699,NULL,178,0,,
inventory.stock,6700,6700,NULL,157,0,,
inventory.stock,6701,6701,NULL,128,0,,
inventory.stock,6702,6702,NULL,103,0,,
inventory.stock,6703,6703,NULL,5,0,,
inventory.stock,6704,6704,NULL,16,0,,
inventory.stock,6705,6705,NULL,108,0,,
inventory.stock,6706,6706,NULL,129,0,,
inventory.stock,6707,6707,NULL,42,0,,
inventory.stock,6708,6708,NULL,163,0,,
inventory.stock,6709,6709,NULL,108,0,,
inventory.stock,6710,6710,NULL,155,0,,
inventory.stock,6711,6711,NULL,52,0,,
inventory.stock,6712,6712,NULL,49,0,,
inventory.stock,6713,6713,NULL,176,0,,
inventory.stock,6714,6714,NULL,83,0,,
inventory.stock,6715,6715,NULL,105,0,,
inventory.stock,6716,6716,NULL,47,0,,
inventory.stock,6717,6717,NULL,194,0,,
inventory.stock,6718,6718,NULL,52,0,,
inventory.stock,6719,6719,NULL,147,0,,
inventory.stock,6720,6720,NULL,36,0,,
inventory.stock,6721,6721,NULL,48,0,,
inventory.stock,6722,6722,NULL,133,0,,
inventory.stock,6723,6723,NULL,177,0,,
inventory.stock,6724,6724,NULL,165,0,,
inventory.stock,6725,6725,NULL,102,0,,
inventory.stock,6726,6726,NULL,178,0,,
inventory.stock,6727,6727,NULL,117,0,,
inventory.stock,6728,6728,NULL,78,0,,
inventory.stock,6729,6729,NULL,178,0,,
inventory.stock,6730,6730,NULL,19,0,,
inventory.stock,6731,6731,NULL,113,0,,
inventory.stock,6732,6732,NULL,43,0,,
inventory.stock,6733,6733,NULL,195,0,,
inventory.stock,6734,6734,NULL,158,0,,
inventory.stock,6735,6735,NULL,186,0,,
inventory.stock,6736,6736,NULL,144,0,,
inventory.stock,6737,6737,NULL,16,0,,
inventory.stock,6738,6738,NULL,115,0,,
inventory.stock,6739,6739,NULL,30,0,,
inventory.stock,6740,6740,NULL,58,0,,
inventory.stock,6741,6741,NULL,56,0,,
inventory.stock,6742,6742,NULL,141,0,,
inventory.stock,6743,6743,NULL,144,0,,
inventory.stock,6744,6744,NULL,156,0,,
inventory.stock,6745,6745,NULL,104,0,,
inventory.stock,6746,6746,NULL,162,0,,
inventory.stock,6747,6747,NULL,33,0,,
inventory.stock,6748,6748,NULL,106,0,,
inventory.stock,6749,6749,NULL,26,0,,
inventory.stock,6750,6750,NULL,164,0,,
inventory.stock,6751,6751,NULL,36,0,,
inventory.stock,6752,6752,NULL,115,0,,
inventory.stock,6753,6753,NULL,6,0,,
inventory.stock,6754,6754,NULL,71,0,,
inventory.stock,6755,6755,NULL,16,0,,
inventory.stock,6756,6756,NULL,167,0,,
inventory.stock,6757,6757,NULL,135,0,,
inventory.stock,6758,6758,NULL,112,0,,
inventory.stock,6759,6759,NULL,6,0,,
inventory.stock,6760,6760,NULL,75,0,,
inventory.stock,6761,6761,NULL,136,0,,
inventory.stock,6762,6762,NULL,30,0,,
inventory.stock,6763,6763,NULL,173,0,,
inventory.stock,6764,6764,NULL,138,0,,
inventory.stock,6765,6765,NULL,67,0,,
inventory.stock,6766,6766,NULL,186,0,,
inventory.stock,6767,6767,NULL,166,0,,
inventory.stock,6768,6768,NULL,43,0,,
inventory.stock,6769,6769,NULL,57,0,,
inventory.stock,6770,6770,NULL,138,0,,
inventory.stock,6771,6771,NULL,62,0,,
inventory.stock,6772,6772,NULL,194,0,,
inventory.stock,6773,6773,NULL,60,0,,
inventory.stock,6774,6774,NULL,116,0,,
inventory.stock,6775,6775,NULL,166,0,,
inventory.stock,6776,6776,NULL,77,0,,
inventory.stock,6777,6777,NULL,114,0,,
inventory.stock,6778,6778,NULL,88,0,,
inventory.stock,6779,6779,NULL,168,0,,
inventory.stock,6780,6780,NULL,104,0,,
inventory.stock,6781,6781,NULL,25,0,,
inventory.stock,6782,6782,NULL,190,0,,
inventory.stock,6783,6783,NULL,183,0,,
inventory.stock,6784,6784,NULL,117,0,,
inventory.stock,6785,6785,NULL,91,0,,
inventory.stock,6786,6786,NULL,4,0,,
inventory.stock,6787,6787,NULL,18,0,,
inventory.stock,6788,6788,NULL,79,0,,
inventory.stock,6789,6789,NULL,42,0,,
inventory.stock,6790,6790,NULL,59,0,,
inventory.stock,6791,6791,NULL,91,0,,
inventory.stock,6792,6792,NULL,15,0,,
inventory.stock,6793,6793,NULL,200,0,,
inventory.stock,6794,6794,NULL,153,0,,
inventory.stock,6795,6795,NULL,78,0,,
inventory.stock,6796,6796,NULL,112,0,,
inventory.stock,6797,6797,NULL,8,0,,
inventory.stock,6798,6798,NULL,109,0,,
inventory.stock,6799,6799,NULL,97,0,,
inventory.stock,6800,6800,NULL,160,0,,
inventory.stock,6801,6801,NULL,46,0,,
inventory.stock,6802,6802,NULL,98,0,,
inventory.stock,6803,6803,NULL,149,0,,
inventory.stock,6804,6804,NULL,76,0,,
inventory.stock,6805,6805,NULL,21,0,,
inventory.stock,6806,6806,NULL,187,0,,
inventory.stock,6807,6807,NULL,124,0,,
inventory.stock,6808,6808,NULL,198,0,,
inventory.stock,6809,6809,NULL,97,0,,
inventory.stock,6810,6810,NULL,170,0,,
inventory.stock,6811,6811,NULL,178,0,,
inventory.stock,6812,6812,NULL,103,0,,
inventory.stock,6813,6813,NULL,95,0,,
inventory.stock,6814,6814,NULL,8,0,,
inventory.stock,6815,6815,NULL,17,0,,
inventory.stock,6816,6816,NULL,41,0,,
inventory.stock,6817,6817,NULL,112,0,,
inventory.stock,6818,6818,NULL,60,0,,
inventory.stock,6819,6819,NULL,89,0,,
inventory.stock,6820,6820,NULL,193,0,,
inventory.stock,6821,6821,NULL,186,0,,
inventory.stock,6822,6822,NULL,11,0,,
inventory.stock,6823,6823,NULL,80,0,,
inventory.stock,6824,6824,NULL,138,0,,
inventory.stock,6825,6825,NULL,11,0,,
inventory.stock,6826,6826,NULL,22,0,,
inventory.stock,6827,6827,NULL,185,0,,
inventory.stock,6828,6828,NULL,55,0,,
inventory.stock,6829,6829,NULL,81,0,,
inventory.stock,6830,6830,NULL,9,0,,
inventory.stock,6831,6831,NULL,58,0,,
inventory.stock,6832,6832,NULL,121,0,,
inventory.stock,6833,6833,NULL,30,0,,
inventory.stock,6834,6834,NULL,103,0,,
inventory.stock,6835,6835,NULL,80,0,,
inventory.stock,6836,6836,NULL,57,0,,
inventory.stock,6837,6837,NULL,126,0,,
inventory.stock,6838,6838,NULL,164,0,,
inventory.stock,6839,6839,NULL,26,0,,
inventory.stock,6840,6840,NULL,22,0,,
inventory.stock,6841,6841,NULL,165,0,,
inventory.stock,6842,6842,NULL,98,0,,
inventory.stock,6843,6843,NULL,9,0,,
inventory.stock,6844,6844,NULL,93,0,,
inventory.stock,6845,6845,NULL,193,0,,
inventory.stock,6846,6846,NULL,144,0,,
inventory.stock,6847,6847,NULL,79,0,,
inventory.stock,6848,6848,NULL,80,0,,
inventory.stock,6849,6849,NULL,28,0,,
inventory.stock,6850,6850,NULL,155,0,,
inventory.stock,6851,6851,NULL,75,0,,
inventory.stock,6852,6852,NULL,98,0,,
inventory.stock,6853,6853,NULL,50,0,,
inventory.stock,6854,6854,NULL,20,0,,
inventory.stock,6855,6855,NULL,179,0,,
inventory.stock,6856,6856,NULL,105,0,,
inventory.stock,6857,6857,NULL,173,0,,
inventory.stock,6858,6858,NULL,34,0,,
inventory.stock,6859,6859,NULL,117,0,,
inventory.stock,6860,6860,NULL,197,0,,
inventory.stock,6861,6861,NULL,76,0,,
inventory.stock,6862,6862,NULL,110,0,,
inventory.stock,6863,6863,NULL,159,0,,
inventory.stock,6864,6864,NULL,116,0,,
inventory.stock,6865,6865,NULL,186,0,,
inventory.stock,6866,6866,NULL,137,0,,
inventory.stock,6867,6867,NULL,163,0,,
inventory.stock,6868,6868,NULL,184,0,,
inventory.stock,6869,6869,NULL,168,0,,
inventory.stock,6870,6870,NULL,156,0,,
inventory.stock,6871,6871,NULL,164,0,,
inventory.stock,6872,6872,NULL,5,0,,
inventory.stock,6873,6873,NULL,153,0,,
inventory.stock,6874,6874,NULL,77,0,,
inventory.stock,6875,6875,NULL,164,0,,
inventory.stock,6876,6876,NULL,25,0,,
inventory.stock,6877,6877,NULL,141,0,,
inventory.stock,6878,6878,NULL,55,0,,
inventory.stock,6879,6879,NULL,187,0,,
inventory.stock,6880,6880,NULL,38,0,,
inventory.stock,6881,6881,NULL,78,0,,
inventory.stock,6882,6882,NULL,50,0,,
inventory.stock,6883,6883,NULL,153,0,,
inventory.stock,6884,6884,NULL,36,0,,
inventory.stock,6885,6885,NULL,187,0,,
inventory.stock,6886,6886,NULL,101,0,,
inventory.stock,6887,6887,NULL,99,0,,
inventory.stock,6888,6888,NULL,7,0,,
inventory.stock,6889,6889,NULL,34,0,,
inventory.stock,6890,6890,NULL,188,0,,
inventory.stock,6891,6891,NULL,121,0,,
inventory.stock,6892,6892,NULL,94,0,,
inventory.stock,6893,6893,NULL,104,0,,
inventory.stock,6894,6894,NULL,111,0,,
inventory.stock,6895,6895,NULL,128,0,,
inventory.stock,6896,6896,NULL,127,0,,
inventory.stock,6897,6897,NULL,170,0,,
inventory.stock,6898,6898,NULL,39,0,,
inventory.stock,6899,6899,NULL,191,0,,
inventory.stock,6900,6900,NULL,41,0,,
inventory.stock,6901,6901,NULL,131,0,,
inventory.stock,6902,6902,NULL,6,0,,
inventory.stock,6903,6903,NULL,85,0,,
inventory.stock,6904,6904,NULL,47,0,,
inventory.stock,6905,6905,NULL,168,0,,
inventory.stock,6906,6906,NULL,27,0,,
inventory.stock,6907,6907,NULL,61,0,,
inventory.stock,6908,6908,NULL,155,0,,
inventory.stock,6909,6909,NULL,56,0,,
inventory.stock,6910,6910,NULL,128,0,,
inventory.stock,6911,6911,NULL,42,0,,
inventory.stock,6912,6912,NULL,117,0,,
inventory.stock,6913,6913,NULL,42,0,,
inventory.stock,6914,6914,NULL,31,0,,
inventory.stock,6915,6915,NULL,36,0,,
inventory.stock,6916,6916,NULL,61,0,,
inventory.stock,6917,6917,NULL,146,0,,
inventory.stock,6918,6918,NULL,112,0,,
inventory.stock,6919,6919,NULL,1,0,,
inventory.stock,6920,6920,NULL,37,0,,
inventory.stock,6921,6921,NULL,100,0,,
inventory.stock,6922,6922,NULL,200,0,,
inventory.stock,6923,6923,NULL,175,0,,
inventory.stock,6924,6924,NULL,46,0,,
inventory.stock,6925,6925,NULL,159,0,,
inventory.stock,6926,6926,NULL,135,0,,
inventory.stock,6927,6927,NULL,191,0,,
inventory.stock,6928,6928,NULL,11,0,,
inventory.stock,6929,6929,NULL,109,0,,
inventory.stock,6930,6930,NULL,151,0,,
inventory.stock,6931,6931,NULL,1,0,,
inventory.stock,6932,6932,NULL,134,0,,
inventory.stock,6933,6933,NULL,38,0,,
inventory.stock,6934,6934,NULL,154,0,,
inventory.stock,6935,6935,NULL,167,0,,
inventory.stock,6936,6936,NULL,185,0,,
inventory.stock,6937,6937,NULL,141,0,,
inventory.stock,6938,6938,NULL,133,0,,
inventory.stock,6939,6939,NULL,22,0,,
inventory.stock,6940,6940,NULL,144,0,,
inventory.stock,6941,6941,NULL,139,0,,
inventory.stock,6942,6942,NULL,122,0,,
inventory.stock,6943,6943,NULL,84,0,,
inventory.stock,6944,6944,NULL,149,0,,
inventory.stock,6945,6945,NULL,10,0,,
inventory.stock,6946,6946,NULL,78,0,,
inventory.stock,6947,6947,NULL,126,0,,
inventory.stock,6948,6948,NULL,182,0,,
inventory.stock,6949,6949,NULL,147,0,,
inventory.stock,6950,6950,NULL,196,0,,
inventory.stock,6951,6951,NULL,94,0,,
inventory.stock,6952,6952,NULL,130,0,,
inventory.stock,6953,6953,NULL,82,0,,
inventory.stock,6954,6954,NULL,83,0,,
inventory.stock,6955,6955,NULL,10,0,,
inventory.stock,6956,6956,NULL,95,0,,
inventory.stock,6957,6957,NULL,35,0,,
inventory.stock,6958,6958,NULL,74,0,,
inventory.stock,6959,6959,NULL,123,0,,
inventory.stock,6960,6960,NULL,134,0,,
inventory.stock,6961,6961,NULL,135,0,,
inventory.stock,6962,6962,NULL,165,0,,
inventory.stock,6963,6963,NULL,54,0,,
inventory.stock,6964,6964,NULL,31,0,,
inventory.stock,6965,6965,NULL,124,0,,
inventory.stock,6966,6966,NULL,15,0,,
inventory.stock,6967,6967,NULL,27,0,,
inventory.stock,6968,6968,NULL,123,0,,
inventory.stock,6969,6969,NULL,26,0,,
inventory.stock,6970,6970,NULL,68,0,,
inventory.stock,6971,6971,NULL,107,0,,
inventory.stock,6972,6972,NULL,76,0,,
inventory.stock,6973,6973,NULL,27,0,,
inventory.stock,6974,6974,NULL,54,0,,
inventory.stock,6975,6975,NULL,143,0,,
inventory.stock,6976,6976,NULL,57,0,,
inventory.stock,6977,6977,NULL,111,0,,
inventory.stock,6978,6978,NULL,17,0,,
inventory.stock,6979,6979,NULL,171,0,,
inventory.stock,6980,6980,NULL,155,0,,
inventory.stock,6981,6981,NULL,101,0,,
inventory.stock,6982,6982,NULL,117,0,,
inventory.stock,6983,6983,NULL,161,0,,
inventory.stock,6984,6984,NULL,71,0,,
inventory.stock,6985,6985,NULL,21,0,,
inventory.stock,6986,6986,NULL,169,0,,
inventory.stock,6987,6987,NULL,99,0,,
inventory.stock,6988,6988,NULL,157,0,,
inventory.stock,6989,6989,NULL,161,0,,
inventory.stock,6990,6990,NULL,35,0,,
inventory.stock,6991,6991,NULL,37,0,,
inventory.stock,6992,6992,NULL,119,0,,
inventory.stock,6993,6993,NULL,198,0,,
inventory.stock,6994,6994,NULL,177,0,,
inventory.stock,6995,6995,NULL,198,0,,
inventory.stock,6996,6996,NULL,120,0,,
inventory.stock,6997,6997,NULL,141,0,,
inventory.stock,6998,6998,NULL,34,0,,
inventory.stock,6999,6999,NULL,167,0,,
inventory.stock,7000,7000,NULL,91,0,,
inventory.stock,7001,7001,NULL,195,0,,
inventory.stock,7002,7002,NULL,199,0,,
inventory.stock,7003,7003,NULL,129,0,,
inventory.stock,7004,7004,NULL,139,0,,
inventory.stock,7005,7005,NULL,199,0,,
inventory.stock,7006,7006,NULL,6,0,,
inventory.stock,7007,7007,NULL,10,0,,
inventory.stock,7008,7008,NULL,178,0,,
inventory.stock,7009,7009,NULL,118,0,,
inventory.stock,7010,7010,NULL,179,0,,
inventory.stock,7011,7011,NULL,122,0,,
inventory.stock,7012,7012,NULL,194,0,,
inventory.stock,7013,7013,NULL,86,0,,
inventory.stock,7014,7014,NULL,113,0,,
inventory.stock,7015,7015,NULL,14,0,,
inventory.stock,7016,7016,NULL,99,0,,
inventory.stock,7017,7017,NULL,47,0,,
inventory.stock,7018,7018,NULL,54,0,,
inventory.stock,7019,7019,NULL,83,0,,
inventory.stock,7020,7020,NULL,89,0,,
inventory.stock,7021,7021,NULL,25,0,,
inventory.stock,7022,7022,NULL,12,0,,
inventory.stock,7023,7023,NULL,95,0,,
inventory.stock,7024,7024,NULL,49,0,,
inventory.stock,7025,7025,NULL,174,0,,
inventory.stock,7026,7026,NULL,50,0,,
inventory.stock,7027,7027,NULL,155,0,,
inventory.stock,7028,7028,NULL,74,0,,
inventory.stock,7029,7029,NULL,80,0,,
inventory.stock,7030,7030,NULL,58,0,,
inventory.stock,7031,7031,NULL,7,0,,
inventory.stock,7032,7032,NULL,10,0,,
inventory.stock,7033,7033,NULL,21,0,,
inventory.stock,7034,7034,NULL,54,0,,
inventory.stock,7035,7035,NULL,122,0,,
inventory.stock,7036,7036,NULL,88,0,,
inventory.stock,7037,7037,NULL,31,0,,
inventory.stock,7038,7038,NULL,177,0,,
inventory.stock,7039,7039,NULL,76,0,,
inventory.stock,7040,7040,NULL,107,0,,
inventory.stock,7041,7041,NULL,175,0,,
inventory.stock,7042,7042,NULL,125,0,,
inventory.stock,7043,7043,NULL,86,0,,
inventory.stock,7044,7044,NULL,197,0,,
inventory.stock,7045,7045,NULL,95,0,,
inventory.stock,7046,7046,NULL,62,0,,
inventory.stock,7047,7047,NULL,2,0,,
inventory.stock,7048,7048,NULL,73,0,,
inventory.stock,7049,7049,NULL,88,0,,
inventory.stock,7050,7050,NULL,27,0,,
inventory.stock,7051,7051,NULL,75,0,,
inventory.stock,7052,7052,NULL,108,0,,
inventory.stock,7053,7053,NULL,119,0,,
inventory.stock,7054,7054,NULL,140,0,,
inventory.stock,7055,7055,NULL,136,0,,
inventory.stock,7056,7056,NULL,99,0,,
inventory.stock,7057,7057,NULL,12,0,,
inventory.stock,7058,7058,NULL,7,0,,
inventory.stock,7059,7059,NULL,27,0,,
inventory.stock,7060,7060,NULL,6,0,,
inventory.stock,7061,7061,NULL,125,0,,
inventory.stock,7062,7062,NULL,15,0,,
inventory.stock,7063,7063,NULL,113,0,,
inventory.stock,7064,7064,NULL,22,0,,
inventory.stock,7065,7065,NULL,145,0,,
inventory.stock,7066,7066,NULL,184,0,,
inventory.stock,7067,7067,NULL,125,0,,
inventory.stock,7068,7068,NULL,33,0,,
inventory.stock,7069,7069,NULL,13,0,,
inventory.stock,7070,7070,NULL,92,0,,
inventory.stock,7071,7071,NULL,151,0,,
inventory.stock,7072,7072,NULL,84,0,,
inventory.stock,7073,7073,NULL,122,0,,
inventory.stock,7074,7074,NULL,67,0,,
inventory.stock,7075,7075,NULL,51,0,,
inventory.stock,7076,7076,NULL,20,0,,
inventory.stock,7077,7077,NULL,104,0,,
inventory.stock,7078,7078,NULL,65,0,,
inventory.stock,7079,7079,NULL,162,0,,
inventory.stock,7080,7080,NULL,171,0,,
inventory.stock,7081,7081,NULL,167,0,,
inventory.stock,7082,7082,NULL,117,0,,
inventory.stock,7083,7083,NULL,67,0,,
inventory.stock,7084,7084,NULL,96,0,,
inventory.stock,7085,7085,NULL,198,0,,
inventory.stock,7086,7086,NULL,105,0,,
inventory.stock,7087,7087,NULL,36,0,,
inventory.stock,7088,7088,NULL,89,0,,
inventory.stock,7089,7089,NULL,71,0,,
inventory.stock,7090,7090,NULL,25,0,,
inventory.stock,7091,7091,NULL,91,0,,
inventory.stock,7092,7092,NULL,103,0,,
inventory.stock,7093,7093,NULL,144,0,,
inventory.stock,7094,7094,NULL,116,0,,
inventory.stock,7095,7095,NULL,141,0,,
inventory.stock,7096,7096,NULL,93,0,,
inventory.stock,7097,7097,NULL,75,0,,
inventory.stock,7098,7098,NULL,30,0,,
inventory.stock,7099,7099,NULL,121,0,,
inventory.stock,7100,7100,NULL,22,0,,
inventory.stock,7101,7101,NULL,69,0,,
inventory.stock,7102,7102,NULL,187,0,,
inventory.stock,7103,7103,NULL,41,0,,
