model,id,sku,upc,product_type,product,brand,is_active,retail_price,store_price,sale_price,weight,created_at,updated_at
inventory.productinventory,7391,5755198956,684378595080,1,7391,1083,1,81,76,38,1072,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7392,1777975041,178412905040,1,7392,1084,1,82,78,39,1135,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7393,5306496753,321088883321,1,7393,1084,1,75,70,35,964,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7394,4824043270,972235199134,1,7394,1084,1,93,88,44,1136,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7395,1041608753,113203220876,1,7395,1084,1,93,88,44,1127,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7396,1755563340,578971776644,1,7396,1084,1,76,72,36,1016,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7397,9645781321,463548062521,1,7397,1084,1,74,70,35,962,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7398,9108924569,803021809035,1,7398,1084,1,80,76,38,1077,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7399,2831945150,255955656981,1,7399,1084,1,90,86,43,923,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7400,5998397200,378550606431,1,7400,1084,1,98,94,47,966,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7401,4250116957,518575191380,1,7401,1084,1,96,92,46,1061,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7402,4864953823,822578267375,1,7402,1085,1,85,80,40,998,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7403,5843168556,994837782913,1,7403,1085,1,76,72,36,1006,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7404,7958235617,992163848462,1,7404,1085,1,86,82,41,1077,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7405,6502785866,517979907772,1,7405,1086,1,85,80,40,948,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7406,4485930558,307049023945,1,7406,1087,1,83,78,39,1122,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7407,2784679501,951996418287,1,7407,1087,1,89,84,42,1067,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7408,9476673576,657362922698,1,7408,1087,1,84,80,40,1071,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7409,2026451850,276134183836,1,7409,1087,1,98,94,47,1076,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7410,3739455561,908142394573,1,7410,1087,1,70,66,33,1007,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7411,6459492326,957947395211,1,7411,1087,1,78,74,37,929,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7412,7932114544,817618668338,1,7412,1087,1,95,90,45,1047,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7413,8786414123,365880944227,1,7413,1087,1,76,72,36,1102,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7414,8380095464,207822365479,1,7414,1087,1,82,78,39,1009,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7415,2396801288,355183070460,1,7415,1087,1,99,94,47,1143,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7416,8750445864,985195597164,1,7416,1087,1,84,80,40,918,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7417,6042643540,601886454422,1,7417,1087,1,72,68,34,948,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7418,4036017588,534475290575,1,7418,1087,1,71,66,33,1103,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7419,2474449138,749133329337,1,7419,1087,1,87,82,41,1043,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7420,4389473680,695560341929,1,7420,1087,1,94,90,45,963,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7421,2479988767,101114403921,1,7421,1087,1,99,94,47,1148,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7422,2447766494,962024196604,1,7422,1087,1,83,78,39,1028,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7423,4661780721,473367835377,1,7423,1087,1,84,80,40,1135,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7424,4801047547,198590003863,1,7424,1087,1,97,92,46,1059,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7425,6912098575,297018238897,1,7425,1087,1,75,70,35,1085,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7426,1077297932,540511478818,1,7426,1087,1,98,94,47,983,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7427,9259119193,925294481563,1,7427,1087,1,82,78,39,1124,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7428,9314505496,240726068411,1,7428,1087,1,75,70,35,1046,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7429,4292330996,750995287430,1,7429,1087,1,72,68,34,1107,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7430,6261649837,531633475795,1,7430,1087,1,93,88,44,969,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7431,4811518723,268356941863,1,7431,1087,1,75,70,35,912,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7432,2149304846,832345945403,1,7432,1087,1,88,84,42,1020,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7433,7357100656,625197045319,1,7433,1087,1,94,90,45,1121,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7434,8897887447,695684048962,1,7434,1087,1,76,72,36,917,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7435,4251529229,645292536293,1,7435,1087,1,81,76,38,1011,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7436,9220282690,316729495039,1,7436,1087,1,92,88,44,1008,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7437,5229531639,826646103464,1,7437,1087,1,85,80,40,1135,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7438,7807338470,768006903534,1,7438,1087,1,85,80,40,1061,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7439,5492250769,331181918136,1,7439,1087,1,76,72,36,975,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7440,8526131377,711124709956,1,7440,1087,1,85,80,40,1084,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7441,3851356233,121066036298,1,7441,1087,1,78,74,37,1097,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7442,8717778562,702228469239,1,7442,1087,1,91,86,43,1047,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7443,1998295627,726136711949,1,7443,1087,1,83,78,39,919,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7444,5216943989,551679135815,1,7444,1087,1,88,84,42,1012,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7445,3342947193,808277506691,1,7445,1087,1,79,74,37,1071,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7446,1742140948,712023969188,1,7446,1087,1,73,68,34,1014,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7447,9867288917,992614699571,1,7447,1087,1,92,88,44,1073,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7448,4475711157,762060268440,1,7448,1087,1,93,88,44,985,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7449,5938526101,830108638629,1,7449,1087,1,95,90,45,1145,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7450,7081582694,713677889544,1,7450,1087,1,84,80,40,973,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7451,9704825665,461234202715,1,7451,1087,1,95,90,45,1037,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7452,1999698239,724163335046,1,7452,1087,1,85,80,40,915,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7453,4754368110,318780779889,1,7453,1087,1,80,76,38,975,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7454,1443947257,771343891829,1,7454,1088,1,83,78,39,936,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7455,9435432661,575049118134,1,7455,1088,1,86,82,41,1131,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7456,1100113099,196903674213,1,7456,1088,1,79,74,37,958,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7457,7223800304,482814943414,1,7457,1088,1,85,80,40,1130,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7458,2996744169,981002440686,1,7458,1089,1,75,70,35,1090,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7459,7532642597,918888771885,1,7459,1089,1,95,90,45,1136,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7460,1539670579,180262849312,1,7460,1089,1,84,80,40,938,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7461,9701584056,910695857137,1,7461,1090,1,78,74,37,1129,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7462,6060004257,852796013447,1,7462,1090,1,81,76,38,975,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7463,6346329467,770663957752,1,7463,1090,1,78,74,37,932,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7464,5744928602,286183931922,1,7464,1091,1,91,86,43,1003,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7465,6019434502,875896293662,1,7465,1091,1,97,92,46,978,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7466,2062356587,349208969170,1,7466,1091,1,76,72,36,1083,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7467,9291788777,689009384545,1,7467,1091,1,94,90,45,1146,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7468,1993359290,760310587985,1,7468,1091,1,88,84,42,1063,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7469,8348001255,950711098489,1,7469,1091,1,99,94,47,918,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7470,7145750270,273077103962,1,7470,1091,1,75,70,35,975,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7471,7320523150,313852289843,1,7471,1091,1,79,74,37,941,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7472,2881810888,283243449266,1,7472,1091,1,76,72,36,986,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7473,9747471450,659676605740,1,7473,1091,1,92,88,44,994,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7474,8033178949,233628615394,1,7474,1091,1,99,94,47,1098,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7475,3285177196,820524013013,1,7475,1091,1,83,78,39,1021,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7476,2256422398,356058733327,1,7476,1091,1,73,68,34,925,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7477,4985474489,692264158434,1,7477,1091,1,95,90,45,924,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7478,6212236821,508416808856,1,7478,1091,1,94,90,45,908,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7479,9939882556,513979706124,1,7479,1091,1,71,66,33,1041,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7480,6727217064,975149414543,1,7480,1091,1,90,86,43,1029,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7481,8490215053,820584376867,1,7481,1091,1,85,80,40,1121,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7482,6016034579,536994166866,1,7482,1091,1,97,92,46,1129,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7483,8085570502,125295197989,1,7483,1091,1,89,84,42,1012,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7484,9938507700,958413258739,1,7484,1091,1,92,88,44,974,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7485,9013125896,419213329362,1,7485,1091,1,77,72,36,1075,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7486,4586886084,495790423553,1,7486,1091,1,84,80,40,1100,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7487,4818224335,569465557129,1,7487,1091,1,89,84,42,1075,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7488,8669654313,169685749237,1,7488,1091,1,87,82,41,1128,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7489,6213433938,947781140895,1,7489,1091,1,84,80,40,918,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7490,6622485039,564976346525,1,7490,1092,1,83,78,39,938,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7491,9822360833,418245210596,1,7491,1092,1,92,88,44,983,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7492,9801439198,291066989571,1,7492,1092,1,76,72,36,1003,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7493,8418626357,723673785345,1,7493,1092,1,89,84,42,1120,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7494,1070610709,704460577857,1,7494,1093,1,76,72,36,975,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7495,8901293400,628679345002,1,7495,1094,1,90,86,43,1060,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7496,4103866247,185013807540,1,7496,1095,1,94,90,45,1114,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7497,5744188760,153238239298,1,7497,1095,1,82,78,39,959,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7498,5061913136,966267734597,1,7498,1095,1,81,76,38,985,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7499,4216782942,809494157939,1,7499,1096,1,75,70,35,1079,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7500,2559868153,595790805670,1,7500,1096,1,95,90,45,1145,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7501,7019592127,638525829340,1,7501,1096,1,83,78,39,1115,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7502,7384747005,291361995864,1,7502,1096,1,96,92,46,1063,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7503,4212155871,839705083958,1,7503,1096,1,75,70,35,1084,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7504,2107116183,282358870668,1,7504,1096,1,89,84,42,950,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7505,3581103328,736493040377,1,7505,1096,1,99,94,47,1040,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7506,8744099002,719033052859,1,7506,1097,1,78,74,37,1091,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7507,8440940617,237159202294,1,7507,1098,1,82,78,39,1142,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7508,9391433156,221518217809,1,7508,1099,1,77,72,36,941,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7509,5711804052,563638605105,1,7509,1099,1,84,80,40,932,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7510,6414903643,200547544030,1,7510,1100,1,99,94,47,999,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7511,9639317707,232091500129,1,7511,1101,1,98,94,47,945,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7512,5064831270,385296848067,1,7512,1102,1,98,94,47,941,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7513,4840631695,546785290988,1,7513,1103,1,89,84,42,1130,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7514,1742243380,574902515589,1,7514,1104,1,82,78,39,1122,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7515,1519080597,488033945162,1,7515,1104,1,90,86,43,1023,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7516,5755929879,549750567822,1,7516,1105,1,93,88,44,999,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7517,1246549990,751858005699,1,7517,1106,1,72,68,34,944,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7518,9462482391,383915342300,1,7518,1107,1,78,74,37,1143,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7519,4229474954,989920920881,1,7519,1107,1,98,94,47,1077,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7520,5311430301,629305390605,1,7520,1107,1,94,90,45,939,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7521,9573146246,678404627081,1,7521,1108,1,88,84,42,972,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7522,5562193422,842526090866,1,7522,1109,1,77,72,36,1136,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7523,4389875830,502437824195,1,7523,1110,1,98,94,47,1097,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7524,6301493549,245078196946,1,7524,1111,1,97,92,46,949,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7525,3325264262,209351852202,1,7525,1112,1,93,88,44,1149,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7526,4346452183,573378351833,1,7526,1113,1,70,66,33,1048,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7527,8566783162,778124623050,1,7527,1114,1,96,92,46,1115,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7528,7587600870,179095454625,1,7528,1115,1,70,66,33,933,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7529,6814134098,381163320456,1,7529,1116,1,70,66,33,923,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7530,2995034757,290319452179,1,7530,1117,1,93,88,44,1081,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7531,1961307000,408121122409,1,7531,1117,1,92,88,44,1070,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7532,8579635097,800669809647,1,7532,1118,1,78,74,37,917,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7533,5081427047,294999714641,1,7533,1118,1,86,82,41,964,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7534,8578427546,158446380401,1,7534,1118,1,94,90,45,1047,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7535,5478525985,980928664096,1,7535,1118,1,90,86,43,914,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7536,9237738663,185447554928,1,7536,1118,1,99,94,47,1118,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7537,4743408199,469735889536,1,7537,1119,1,90,86,43,1041,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7538,5017394151,485008650623,1,7538,1119,1,74,70,35,993,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7539,5957974296,601584691784,1,7539,1119,1,87,82,41,958,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7540,8875105087,376976608203,1,7540,1119,1,74,70,35,1141,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7541,4020162745,503835593731,1,7541,1120,1,77,72,36,1079,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7542,7182517670,203827317821,1,7542,1121,1,81,76,38,968,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7543,8445825914,404466349615,1,7543,1121,1,78,74,37,998,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7544,2659698454,587036254557,1,7544,1121,1,78,74,37,965,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7545,9120187632,774681295863,1,7545,1121,1,76,72,36,1043,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7546,5138680901,446042974002,1,7546,1121,1,76,72,36,1140,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7547,8772325600,254169564119,1,7547,1121,1,72,68,34,908,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7548,6946312197,707697339833,1,7548,1121,1,72,68,34,1047,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7549,5229859607,218471543848,1,7549,1121,1,79,74,37,1052,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7550,8056746850,713492060319,1,7550,1121,1,88,84,42,950,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7551,1873153778,602756932055,1,7551,1121,1,78,74,37,1010,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7552,8286473795,817219025682,1,7552,1121,1,92,88,44,1016,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7553,7005477893,466020166964,1,7553,1121,1,80,76,38,1012,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7554,1901753178,254309046294,1,7554,1121,1,81,76,38,1041,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7555,1527147808,139438496796,1,7555,1121,1,72,68,34,1003,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7556,3611314373,948540620733,1,7556,1121,1,87,82,41,989,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7557,3316508634,304013087760,1,7557,1121,1,84,80,40,972,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7558,6453067698,487202566953,1,7558,1121,1,98,94,47,1030,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7559,1195300952,434330534160,1,7559,1121,1,92,88,44,943,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7560,4911413569,162046767558,1,7560,1121,1,75,70,35,1114,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7561,1026363591,197389778517,1,7561,1121,1,81,76,38,915,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7562,7785661346,259149505332,1,7562,1122,1,96,92,46,946,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7563,5169996766,609332403587,1,7563,1123,1,81,76,38,969,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7564,5637320260,741437216966,1,7564,1123,1,97,92,46,1073,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7565,3747732705,471262823857,1,7565,1124,1,81,76,38,1043,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7566,9933234112,657542863768,1,7566,1125,1,96,92,46,968,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7567,8778679049,877610792093,1,7567,1126,1,79,74,37,1116,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7568,2471973639,671638604115,1,7568,1127,1,75,70,35,923,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7569,9875391052,151652239853,1,7569,1128,1,99,94,47,956,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7570,2215014122,753127712675,1,7570,1129,1,92,88,44,930,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7571,6552860710,136884284554,1,7571,1130,1,95,90,45,913,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7572,2309763726,649813678551,1,7572,1131,1,99,94,47,969,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7573,4002381690,693232737918,1,7573,1132,1,79,74,37,951,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7574,7917155684,883797920318,1,7574,1133,1,98,94,47,964,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7575,3384326979,670244404379,1,7575,1134,1,91,86,43,1027,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7576,3870213770,290620435750,1,7576,1134,1,74,70,35,1035,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7577,4217902519,574418810016,1,7577,1134,1,75,70,35,1077,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7578,5665583855,672210651216,1,7578,1134,1,92,88,44,982,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7579,1828822434,507451191479,1,7579,1134,1,85,80,40,1137,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7580,7004480201,110520017385,1,7580,1135,1,92,88,44,1093,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7581,1617710419,769646053056,1,7581,1136,1,96,92,46,942,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,7582,2825638079,550398543905,1,7582,1137,1,90,86,43,920,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
